-251,474,58,3349,-412,740,0,0
-508,719,99,2791,-485,411,0,0
-523,906,129,2469,-221,109,0,0
-12,969,55,3033,27,-769,0,0
1079,478,-232,5386,1449,-3117,0,0
2659,-81,-348,7802,-579,-1701,0,0
-738,-257,24,7058,-629,-316,0,0
-1377,-290,42,4756,131,-553,0,0
-683,-383,-324,3252,-524,-428,0,0
-571,-503,-637,2575,-218,-768,0,0
960,-612,-657,2066,51,-725,0,0
2816,-659,-551,2214,-500,-1265,0,0
3699,-601,-25,3058,-1745,-3760,0,0
3041,-1054,930,6684,-2705,-7744,0,0
1808,-2362,1891,10404,-3918,-9957,0,0
1994,-4074,3057,14232,-4410,-6012,0,0
4103,-3941,4240,14559,-5295,-2821,0,0
5330,-2576,5187,9779,-5798,-1305,0,0
4354,-1074,6002,6575,-5074,255,0,0
1390,-258,6077,6787,-4722,1202,0,0
-1447,-387,6047,9308,-3769,2136,0,0
-2054,-475,6668,10843,-1829,2852,0,0
120,-60,7544,11003,-222,2672,0,0
3881,1280,8162,9714,733,2833,0,0
6196,3219,7563,7853,1359,251,0,0
5701,4000,5913,5291,2930,-4716,0,0
3107,3640,3535,1296,4466,-11570,0,0
-1208,1215,1270,338,10859,-1566,0,0
-2635,-1953,-1536,-6822,7178,-11744,0,0
-5866,-2654,-4107,-5228,7249,-7883,0,0
-5379,-2937,-6810,2115,5415,-4153,0,0
-3924,-2402,-7950,9919,2031,-891,0,0
-7208,-614,-8096,12084,157,759,0,0
-10014,1894,-7127,8815,916,3728,0,0
-8063,4349,-5289,10679,1596,4424,0,0
-3458,6713,-4280,13068,-330,1257,0,0
-1730,7094,-4124,12706,-3972,-172,0,0
-3529,6303,-3086,12142,-541,2986,0,0
765,6815,-1722,14958,413,-1838,0,0
272,6854,-519,21191,1656,-6171,0,0
-1339,6255,-44,26333,6641,-16839,0,0
1901,2598,-1397,18873,-970,-410,0,0
72,-3464,-286,9320,-2446,-8628,0,0
4651,-4475,1225,7027,-4235,-5355,0,0
3834,-4874,4465,10451,-5601,-4212,0,0
441,-6188,5695,15036,-1945,-268,0,0
2683,-6010,7129,16377,-2835,575,0,0
2967,-5301,8651,18186,-2644,2153,0,0
1774,-4505,8904,16872,-186,4133,0,0
4831,-2760,8530,14040,1030,2370,0,0
8082,-793,8045,8567,5014,1454,0,0
10207,2006,6659,942,5923,-2606,0,0
7094,3936,3888,-5381,5154,-12244,0,0
-3157,2518,57,-9683,8290,-18396,0,0
-4970,-481,-1688,-6919,10380,-14507,0,0
-4796,-2180,-3249,-982,9218,-4895,0,0
-5130,-1950,-6095,7683,9175,-1413,0,0
-2463,-523,-7317,11890,2814,328,0,0
-3403,809,-6494,10035,740,1897,0,0
-6260,2523,-5629,11342,233,2460,0,0
-6104,4756,-5276,12289,350,2192,0,0
-3230,6156,-5355,12966,-131,920,0,0
-986,5911,-5545,13619,-1637,1828,0,0
718,6266,-4983,14721,-4205,-1308,0,0
