102,-51,-7,-731,843,-3849,0,0
105,128,20,-695,661,-3512,0,0
14,282,59,-579,543,-3178,0,0
-184,316,41,-453,438,-3007,0,0
-406,205,5,-378,348,-2939,0,0
-645,206,-6,-395,521,-3188,0,0
-878,401,31,-280,760,-3657,0,0
-944,280,118,-68,1082,-4102,0,0
-834,-249,144,-188,1380,-4357,0,0
-689,-410,108,-242,1703,-4540,0,0
-463,-426,51,-356,1917,-4581,0,0
-224,-205,25,-494,1989,-4448,0,0
-48,124,56,-421,1920,-4383,0,0
95,73,118,-415,1669,-4255,0,0
181,-106,139,-496,1537,-4274,0,0
273,-247,52,-591,1512,-4292,0,0
387,-200,-99,-624,1535,-4186,0,0
482,-18,-201,-510,1499,-4107,0,0
562,71,-203,-451,1398,-4004,0,0
621,155,-172,-434,1218,-3847,0,0
640,250,-148,-383,1058,-3700,0,0
598,308,-117,-356,799,-3572,0,0
478,445,-70,-243,535,-3631,0,0
386,312,26,-169,355,-3799,0,0
324,19,79,-246,128,-4019,0,0
369,-219,92,-203,10,-4196,0,0
470,-245,83,-436,-79,-3448,0,0
427,0,89,-355,-271,-3106,0,0
410,-45,147,-385,-387,-2865,0,0
382,-142,184,-400,-261,-2633,0,0
426,-324,203,-513,101,-2098,0,0
478,-95,137,-517,899,-2037,0,0
467,504,0,-673,1349,-1978,0,0
201,1855,-174,-711,1424,-3316,0,0
-199,3172,-223,599,900,-6384,0,0
-88,1407,-340,2282,452,-11173,0,0
772,-1223,-407,1993,754,-12602,0,0
1670,-1374,-263,1715,990,-11028,0,0
1861,-1527,-46,859,705,-7723,0,0
1094,-1502,180,-372,-249,-3869,0,0
-72,-1001,-1,-1126,-1301,2086,0,0
-1426,-424,-880,-460,-1549,314,0,0
-1005,-808,-554,-388,-2963,2064,0,0
-192,-1342,-757,111,1049,1525,0,0
-154,-213,-650,476,232,-1148,0,0
-526,465,363,721,343,-3264,0,0
-626,130,354,-258,893,-5013,0,0
-1022,545,300,-1092,886,-6806,0,0
-386,691,304,-1106,2103,-4147,0,0
486,1251,160,354,1344,-2244,0,0
1432,-77,384,-528,-2436,19,0,0
2622,250,442,-1042,-3054,1878,0,0
1838,773,402,27,-1916,-643,0,0
-7,405,19,-41,-967,-3182,0,0
-886,456,-245,-89,-176,-5516,0,0
-1433,160,-169,-92,-746,-7619,0,0
-1034,-326,-54,96,72,-7894,0,0
-481,-410,40,9,252,-7055,0,0
-532,-262,139,-185,388,-6520,0,0
-423,-507,59,-945,973,-7075,0,0
-468,274,-25,-879,1604,-8384,0,0
-232,-523,-117,-947,1443,-10903,0,0
545,-847,-230,-1842,903,-11917,0,0
1287,-339,-398,-1028,89,-9559,0,0
928,764,-426,-235,-915,-1926,0,0
-313,462,215,1313,-456,2416,0,0
-1124,-2000,175,-1746,-2804,895,0,0
